source_ip,destination_ip,source_port,destination_port,protocol,packet_size,duration,failed_login_attempts,login_success,country,timestamp,attack_type,label
139.105.49.82,172.16.75.47,8366,22,HTTPS,529,2.72,0,1,Iran,27-01-2025 17:36,Normal,0
87.245.210.194,172.16.142.127,25669,80,DNS,916,0.915,0,1,China,20-01-2025 02:14,Normal,0
143.100.116.146,172.16.133.33,57863,22,TCP,523,2.626,0,1,United States,20-01-2025 00:38,Normal,0
246.110.151.218,172.16.245.13,32065,443,DNS,938,0.547,0,1,Netherlands,09-01-2025 17:41,Normal,0
70.148.50.16,10.0.178.37,9017,443,TCP,1492,0.000327,0,0,Germany,22-01-2025 02:21,DDoS,1
209.85.129.158,172.16.56.45,37862,443,HTTPS,580,0.957,0,1,Brazil,23-01-2025 15:25,Normal,0
59.223.176.40,172.16.147.251,1952,22,SSH,40,0.245,360,0,Japan,26-01-2025 01:30,Brute Force,1
68.122.206.216,10.0.16.126,38365,80,TCP,1478,0.000945,0,0,India,26-01-2025 11:28,DDoS,1
155.229.246.57,192.168.47.57,61124,80,TCP,1467,0.000914,0,0,Nigeria,12-01-2025 00:27,DDoS,1
125.47.205.136,192.168.175.252,6555,443,DNS,722,3.967,0,1,Canada,12-01-2025 11:11,Normal,0
50.120.180.223,192.168.1.148,54739,18469,TCP,40,0.0001,0,0,Brazil,15-01-2025 16:37,Port Scan,1
43.151.241.43,10.0.84.91,14161,443,HTTPS,849,4.378,0,1,Russia,09-01-2025 12:01,Normal,0
216.153.31.174,172.16.77.241,49121,22,SSH,43,0.172,195,0,Russia,13-01-2025 10:31,Brute Force,1
97.175.90.66,172.16.252.71,55293,80,DNS,320,1.331,0,1,China,11-01-2025 18:35,Normal,0
25.92.224.159,192.168.84.88,31647,443,TCP,1477,0.000347,0,0,Nigeria,18-01-2025 04:46,DDoS,1
14.181.160.161,172.16.226.43,2037,4444,TCP,567,19911.93,0,1,China,11-01-2025 10:32,Malware,1
254.131.229.19,10.0.37.230,28040,443,TCP,1477,0.000324,0,0,China,19-01-2025 00:27,DDoS,1
35.96.225.25,192.168.232.21,63263,80,TCP,871,3.722,0,1,Russia,16-01-2025 17:09,Normal,0
172.139.214.150,192.168.191.90,61486,80,TCP,1486,0.000775,0,0,United Kingdom,08-01-2025 23:21,DDoS,1
74.194.130.140,10.0.76.38,19097,443,TCP,1452,0.000692,0,0,South Korea,11-01-2025 17:23,DDoS,1
231.153.23.245,192.168.104.205,20855,443,HTTP,814,3.695,0,1,Nigeria,27-01-2025 21:05,Normal,0
229.112.160.215,10.0.69.84,59460,53,HTTP,689,3.46,0,1,United States,21-01-2025 04:16,Normal,0
220.134.34.57,172.16.226.36,10981,80,TCP,1462,0.000992,0,0,China,30-01-2025 01:11,DDoS,1
107.59.188.161,172.16.121.34,43733,53,HTTPS,900,1.114,0,1,Japan,22-01-2025 22:39,Normal,0
24.89.140.241,192.168.12.209,40579,22,SSH,76,0.116,106,0,Germany,23-01-2025 23:47,Brute Force,1
189.198.153.199,192.168.246.214,32086,22,SSH,62,0.443,354,0,United States,23-01-2025 14:10,Brute Force,1
178.244.79.62,10.0.155.212,14737,80,HTTPS,324,0.573,0,1,Brazil,04-01-2025 12:07,Normal,0
206.219.195.224,172.16.245.20,59987,4444,TCP,630,15228.84,0,1,United States,14-01-2025 18:13,Malware,1
226.134.71.28,10.0.191.120,59405,53,DNS,501,2.988,0,1,Brazil,20-01-2025 00:26,Normal,0
36.66.39.149,172.16.217.251,59413,443,TCP,759,1.748,0,1,Canada,21-01-2025 20:15,Normal,0
131.65.18.142,10.0.126.50,30152,443,TCP,1490,0.000954,0,0,United Kingdom,29-01-2025 02:24,DDoS,1
97.13.65.169,192.168.141.117,13155,21,FTP,496489,542.17,0,1,India,20-01-2025 23:28,Data Exfiltration,1
56.252.219.240,172.16.102.112,25078,443,HTTPS,971,0.548,0,1,Germany,03-01-2025 13:26,Normal,0
76.112.126.131,192.168.41.152,26680,22,HTTPS,841,3.634,0,1,United States,12-01-2025 18:46,Normal,0
246.116.113.61,192.168.95.26,2071,443,HTTPS,894,3.074,0,1,Russia,22-01-2025 22:01,Normal,0
59.169.247.59,192.168.202.204,65060,53,HTTP,504,3.736,0,1,United States,06-01-2025 11:43,Normal,0
206.65.175.89,192.168.132.112,9370,22,SSH,44,0.29,376,0,India,21-01-2025 00:32,Brute Force,1
85.219.235.88,10.0.249.196,45392,22,SSH,48,0.488,240,0,United States,03-01-2025 15:49,Brute Force,1
183.172.233.149,172.16.57.137,11000,20230,TCP,40,0.0001,0,0,United States,11-01-2025 05:17,Port Scan,1
85.32.164.37,172.16.115.210,8560,443,HTTP,874,3.479,0,1,China,17-01-2025 02:04,Normal,0
15.145.85.130,10.0.123.113,57230,4444,TCP,821,12440.36,0,1,India,29-01-2025 05:43,Malware,1
230.33.80.203,172.16.123.50,62669,22,TCP,876,2.321,0,1,Germany,23-01-2025 21:23,Normal,0
230.221.81.50,192.168.4.199,44438,4444,TCP,673,16066.54,0,1,United States,02-01-2025 19:38,Malware,1
138.180.141.229,10.0.120.53,17305,53,TCP,429,0.717,0,1,United Kingdom,05-01-2025 09:06,Normal,0
224.174.73.185,10.0.68.31,21088,80,TCP,590,3.075,0,1,Russia,07-01-2025 14:13,Normal,0
152.127.106.40,10.0.128.134,9710,4444,TCP,909,18136.15,0,1,United States,25-01-2025 06:58,Malware,1
70.149.166.117,10.0.208.111,44561,7908,TCP,40,0.0001,0,0,France,14-01-2025 03:36,Port Scan,1
176.56.51.114,172.16.111.238,38018,443,TCP,633,1.318,0,1,India,23-01-2025 04:38,Normal,0
122.132.237.67,172.16.136.143,43143,80,HTTPS,694,2.963,0,1,South Korea,02-01-2025 15:12,Normal,0
163.197.71.185,172.16.253.110,2191,22,SSH,52,0.437,100,0,United States,08-01-2025 06:47,Brute Force,1
154.115.249.90,10.0.109.250,51231,443,HTTPS,920,4.387,0,1,Canada,07-01-2025 02:29,Normal,0
98.178.245.109,192.168.7.30,32402,53,HTTPS,627,1.226,0,1,India,02-01-2025 05:06,Normal,0
225.23.6.46,172.16.250.112,3967,34952,TCP,40,0.0001,0,0,Germany,03-01-2025 14:10,Port Scan,1
123.56.149.6,192.168.38.80,24900,22,SSH,70,0.468,461,0,Nigeria,04-01-2025 15:43,Brute Force,1
99.3.195.135,10.0.39.33,42089,21,FTP,452104,829.21,0,1,United States,11-01-2025 12:46,Data Exfiltration,1
226.120.146.180,192.168.14.59,54634,443,TCP,1471,0.000919,0,0,China,10-01-2025 05:28,DDoS,1
155.8.101.195,192.168.87.21,13696,4444,TCP,995,16557.15,0,1,Russia,12-01-2025 11:36,Malware,1
216.163.166.78,192.168.49.155,26910,22,DNS,633,2.939,0,1,United States,13-01-2025 09:42,Normal,0
25.174.190.63,10.0.239.107,13719,443,HTTPS,1415,76.943,6,0,China,22-01-2025 04:15,Phishing,1
166.215.189.171,10.0.250.211,50033,4444,TCP,766,14082.62,0,1,Iran,25-01-2025 05:01,Malware,1
30.147.178.11,10.0.229.232,10132,53,DNS,351,3.297,0,1,China,17-01-2025 17:54,Normal,0
206.243.146.11,172.16.212.146,56597,80,TCP,1452,0.000635,0,0,South Korea,18-01-2025 11:21,DDoS,1
98.188.49.253,192.168.128.199,59184,55713,TCP,40,0.0001,0,0,Nigeria,17-01-2025 16:25,Port Scan,1
223.76.207.102,10.0.3.130,53367,22,SSH,49,0.144,420,0,Russia,15-01-2025 03:11,Brute Force,1
165.31.215.49,192.168.177.109,5137,22,HTTPS,540,3.288,0,1,France,15-01-2025 14:39,Normal,0
35.195.18.47,192.168.187.244,54391,1950,TCP,40,0.0001,0,0,United Kingdom,22-01-2025 16:01,Port Scan,1
63.22.147.214,192.168.159.118,20803,22,DNS,722,2.933,0,1,United Kingdom,28-01-2025 23:07,Normal,0
46.83.145.117,10.0.87.151,44747,53,DNS,708,0.593,0,1,United States,10-01-2025 20:58,Normal,0
78.248.145.149,172.16.244.80,40379,80,DNS,310,2.804,0,1,India,07-01-2025 11:33,Normal,0
5.138.197.134,172.16.160.18,19364,80,TCP,1478,0.000465,0,0,India,28-01-2025 06:20,DDoS,1
174.190.67.55,172.16.238.157,64969,22,TCP,843,4.121,0,1,Ukraine,02-01-2025 02:41,Normal,0
204.3.66.78,192.168.79.26,4290,80,HTTPS,995,1.773,0,1,United States,28-01-2025 23:25,Normal,0
22.226.45.162,10.0.140.22,59620,53,TCP,640,2.159,0,1,France,09-01-2025 19:19,Normal,0
147.3.88.152,172.16.34.35,5696,22,SSH,58,0.338,166,0,United Kingdom,28-01-2025 16:25,Brute Force,1
52.12.203.52,192.168.161.239,21345,443,TCP,1466,0.000133,0,0,Germany,15-01-2025 05:53,DDoS,1
116.172.87.93,172.16.79.131,54740,443,DNS,625,4.462,0,1,United States,10-01-2025 10:28,Normal,0
150.63.143.167,192.168.217.223,55499,22,SSH,65,0.27,456,0,Ukraine,10-01-2025 14:29,Brute Force,1
11.190.232.116,172.16.118.11,3075,53,TCP,528,1.739,0,1,Brazil,25-01-2025 03:36,Normal,0
140.91.248.102,172.16.46.129,29731,53,HTTP,687,1.338,0,1,Iran,02-01-2025 04:13,Normal,0
242.116.27.201,10.0.30.238,23824,443,HTTP,334,1.929,0,1,United States,05-01-2025 06:38,Normal,0
190.13.137.8,192.168.155.99,13360,80,TCP,1493,0.000886,0,0,Russia,16-01-2025 05:25,DDoS,1
155.121.243.81,172.16.154.249,5323,4444,TCP,701,18901.13,0,1,United Kingdom,11-01-2025 00:26,Malware,1
153.214.210.178,172.16.29.228,61560,64396,TCP,40,0.0001,0,0,Ukraine,20-01-2025 10:03,Port Scan,1
146.40.186.44,192.168.231.64,52612,53,DNS,430,0.67,0,1,Russia,13-01-2025 12:12,Normal,0
143.93.33.185,172.16.50.219,5624,443,TCP,1487,0.000224,0,0,Russia,29-01-2025 09:03,DDoS,1
30.224.89.65,172.16.2.152,21810,21,FTP,270524,729.39,0,1,China,21-01-2025 09:01,Data Exfiltration,1
178.131.5.176,192.168.201.32,16856,443,HTTPS,678,4.698,0,1,United States,26-01-2025 13:48,Normal,0
54.251.224.132,192.168.35.227,5468,53,DNS,567,2.023,0,1,Germany,20-01-2025 00:57,Normal,0
36.211.241.37,10.0.181.102,10247,22,HTTP,388,4.582,0,1,Russia,05-01-2025 09:59,Normal,0
107.35.63.216,192.168.32.217,7289,443,HTTPS,1308,36.701,7,0,United States,07-01-2025 14:30,Phishing,1
139.164.28.228,192.168.125.235,2110,80,TCP,944,1.138,0,1,Germany,05-01-2025 07:18,Normal,0
199.71.155.214,10.0.18.98,49670,22,HTTPS,480,1.862,0,1,Brazil,20-01-2025 21:47,Normal,0
91.117.148.46,192.168.92.172,17339,22,SSH,64,0.134,463,0,Ukraine,05-01-2025 17:06,Brute Force,1
239.80.74.145,172.16.174.94,1638,22,HTTPS,407,3.166,0,1,Germany,21-01-2025 04:37,Normal,0
157.187.85.142,192.168.250.50,9651,80,TCP,1455,0.000824,0,0,Nigeria,29-01-2025 08:16,DDoS,1
97.157.15.250,10.0.169.207,7589,443,HTTPS,1391,92.848,10,0,United States,20-01-2025 08:15,Phishing,1
139.254.126.193,10.0.206.157,39050,443,HTTPS,553,44.991,5,0,United Kingdom,24-01-2025 11:03,Phishing,1
1.205.232.226,172.16.26.112,15990,80,DNS,600,3.032,0,1,Iran,27-01-2025 05:38,Normal,0
158.37.115.188,192.168.110.117,59638,53,HTTP,683,2.198,0,1,United States,09-01-2025 07:43,Normal,0
203.214.140.124,172.16.26.249,6004,80,TCP,1481,0.000796,0,0,India,04-01-2025 05:31,DDoS,1
130.142.157.45,10.0.93.59,37106,53,DNS,766,1.09,0,1,Nigeria,28-01-2025 21:24,Normal,0
86.132.63.130,172.16.17.77,47326,22,DNS,436,2.68,0,1,India,23-01-2025 01:23,Normal,0
146.135.63.142,10.0.157.251,37143,443,TCP,1483,0.00072,0,0,Brazil,15-01-2025 11:51,DDoS,1
218.235.101.178,172.16.243.224,12648,80,HTTP,826,4.533,0,1,China,17-01-2025 18:29,Normal,0
56.23.109.232,10.0.201.100,40861,22,HTTP,514,1.802,0,1,Ukraine,26-01-2025 22:40,Normal,0
219.46.176.245,192.168.151.86,13542,22,SSH,47,0.331,355,0,United States,26-01-2025 19:42,Brute Force,1
227.52.136.237,172.16.94.173,3128,443,TCP,1467,0.000279,0,0,United States,08-01-2025 02:35,DDoS,1
161.14.241.75,10.0.221.230,42359,4444,TCP,920,10423.93,0,1,United States,26-01-2025 13:11,Malware,1
145.39.153.253,172.16.47.254,45123,4444,TCP,652,14083.82,0,1,Russia,29-01-2025 21:21,Malware,1
102.145.75.38,10.0.211.161,13390,22,SSH,93,0.353,188,0,Brazil,17-01-2025 07:20,Brute Force,1
61.191.209.74,172.16.143.172,7212,80,TCP,1474,0.000329,0,0,United Kingdom,13-01-2025 19:19,DDoS,1
105.112.142.13,172.16.170.125,24258,443,HTTPS,595,4.273,0,1,Japan,08-01-2025 01:42,Normal,0
136.59.119.20,192.168.65.250,14964,53,TCP,886,4.92,0,1,Iran,19-01-2025 06:04,Normal,0
120.206.252.142,192.168.44.17,21293,443,TCP,1483,0.00047,0,0,Russia,18-01-2025 21:48,DDoS,1
40.100.156.220,172.16.220.116,47728,443,TCP,1470,0.000119,0,0,United States,21-01-2025 21:00,DDoS,1
242.207.117.103,192.168.28.249,35215,53,TCP,909,0.776,0,1,United States,26-01-2025 18:21,Normal,0
216.107.2.85,172.16.242.142,59794,22,DNS,518,4.4,0,1,India,22-01-2025 16:02,Normal,0
154.183.213.62,172.16.119.224,7364,4444,TCP,890,11679.35,0,1,Germany,29-01-2025 14:28,Malware,1
74.184.94.181,172.16.117.119,57664,80,DNS,954,2.426,0,1,Brazil,13-01-2025 17:25,Normal,0
193.230.229.253,10.0.254.112,62269,53,TCP,341,4.35,0,1,United Kingdom,08-01-2025 09:58,Normal,0
111.129.234.223,192.168.63.133,11052,443,HTTP,530,2.057,0,1,China,07-01-2025 06:20,Normal,0
152.79.111.35,192.168.155.58,55844,32537,TCP,40,0.0001,0,0,Iran,28-01-2025 12:12,Port Scan,1
85.122.210.15,10.0.151.49,10545,443,TCP,451,1.721,0,1,France,21-01-2025 07:42,Normal,0
56.127.32.196,10.0.21.108,58767,443,TCP,1484,0.000606,0,0,Brazil,03-01-2025 18:20,DDoS,1
30.29.98.104,192.168.66.234,12866,40470,TCP,40,0.0001,0,0,United States,05-01-2025 07:58,Port Scan,1
102.46.43.142,10.0.222.85,25125,22,SSH,95,0.367,280,0,Germany,15-01-2025 03:15,Brute Force,1
249.142.219.59,192.168.210.220,35218,4444,TCP,610,15915.81,0,1,Germany,29-01-2025 01:33,Malware,1
169.248.165.235,172.16.44.96,7071,34710,TCP,40,0.0001,0,0,Netherlands,11-01-2025 08:54,Port Scan,1
8.77.112.54,10.0.23.203,24235,22,HTTP,739,4.006,0,1,United Kingdom,16-01-2025 12:21,Normal,0
128.225.61.96,10.0.154.56,35436,80,HTTP,338,4,0,1,China,05-01-2025 05:07,Normal,0
138.9.148.76,172.16.241.65,10678,21,FTP,423603,628.94,0,1,Brazil,14-01-2025 19:13,Data Exfiltration,1
30.22.233.242,10.0.19.191,47036,4538,TCP,40,0.0001,0,0,United States,29-01-2025 11:36,Port Scan,1
11.179.57.78,10.0.124.211,65043,80,TCP,1491,0.000919,0,0,United States,26-01-2025 13:20,DDoS,1
55.157.74.178,10.0.102.32,9919,29626,TCP,40,0.0001,0,0,France,22-01-2025 15:56,Port Scan,1
233.193.25.156,10.0.26.246,55020,443,HTTPS,749,2.665,0,1,Brazil,15-01-2025 15:25,Normal,0
152.109.179.15,10.0.210.47,9816,22,SSH,55,0.264,263,0,China,09-01-2025 13:25,Brute Force,1
245.242.26.179,10.0.20.107,14257,443,TCP,1485,0.000396,0,0,United States,06-01-2025 19:20,DDoS,1
112.104.209.111,192.168.212.122,65141,53,TCP,615,1.561,0,1,United States,03-01-2025 18:17,Normal,0
105.192.123.106,10.0.130.113,14848,22,SSH,73,0.121,210,0,United States,30-01-2025 14:01,Brute Force,1
121.65.214.30,172.16.152.117,3049,22,DNS,692,1.699,0,1,France,05-01-2025 03:52,Normal,0
56.65.128.198,192.168.33.48,18048,80,HTTPS,971,2.96,0,1,United States,01-01-2025 15:31,Normal,0
50.238.119.188,10.0.148.45,14424,80,HTTP,772,4.41,0,1,United States,01-01-2025 15:18,Normal,0
9.144.10.82,192.168.58.198,34716,22,DNS,360,2.988,0,1,India,29-01-2025 19:39,Normal,0
145.243.107.230,10.0.116.221,38857,21,FTP,489075,735.04,0,1,Germany,04-01-2025 14:52,Data Exfiltration,1
102.243.53.190,172.16.88.74,6067,80,TCP,911,2.058,0,1,Russia,03-01-2025 09:49,Normal,0
51.39.4.2,172.16.108.170,38423,80,HTTP,616,1.114,0,1,United States,01-01-2025 04:28,Normal,0
239.8.167.122,10.0.216.248,22440,443,HTTPS,1067,100.787,10,0,United Kingdom,15-01-2025 13:15,Phishing,1
38.85.65.126,192.168.118.149,31695,4444,TCP,688,10354.34,0,1,Russia,25-01-2025 19:13,Malware,1
22.233.220.227,10.0.48.52,19146,80,TCP,1459,0.000788,0,0,Canada,19-01-2025 13:28,DDoS,1
202.26.149.201,10.0.182.245,6574,53,HTTPS,983,4.18,0,1,United Kingdom,17-01-2025 01:23,Normal,0
136.99.174.7,172.16.175.74,2816,443,TCP,442,2.695,0,1,China,27-01-2025 16:28,Normal,0
118.47.197.95,192.168.239.23,33290,4444,TCP,850,11148.62,0,1,United States,27-01-2025 17:11,Malware,1
62.247.235.179,172.16.177.166,2856,61815,TCP,40,0.0001,0,0,Japan,18-01-2025 05:48,Port Scan,1
47.76.180.197,10.0.248.38,32636,80,TCP,1482,0.000921,0,0,Russia,27-01-2025 07:31,DDoS,1
165.136.92.81,172.16.201.73,61725,443,DNS,607,1.847,0,1,United States,07-01-2025 03:29,Normal,0
236.189.247.221,192.168.191.9,26799,53,DNS,972,1.582,0,1,Nigeria,23-01-2025 23:44,Normal,0
28.180.104.133,192.168.0.145,35810,22,DNS,739,4.884,0,1,Japan,22-01-2025 14:43,Normal,0
208.144.136.21,172.16.65.205,14104,80,TCP,1471,0.000133,0,0,Japan,07-01-2025 21:30,DDoS,1
19.159.101.181,192.168.128.207,56403,22,TCP,549,3.085,0,1,Iran,04-01-2025 12:49,Normal,0
202.238.106.42,192.168.223.8,6260,21,FTP,330491,740.3,0,1,United States,22-01-2025 22:57,Data Exfiltration,1
234.50.89.202,172.16.97.61,62535,36925,TCP,40,0.0001,0,0,Brazil,21-01-2025 10:06,Port Scan,1
183.92.162.248,10.0.192.45,1821,80,TCP,1457,0.000713,0,0,China,11-01-2025 17:49,DDoS,1
9.151.190.159,10.0.160.4,57828,22,SSH,84,0.42,206,0,China,21-01-2025 17:46,Brute Force,1
160.220.77.186,192.168.53.175,45874,22,SSH,94,0.253,295,0,Brazil,22-01-2025 11:55,Brute Force,1
201.187.238.189,192.168.55.142,26459,22,SSH,99,0.371,373,0,Canada,21-01-2025 18:07,Brute Force,1
222.101.57.148,10.0.207.145,42839,80,DNS,429,1.458,0,1,Japan,05-01-2025 05:45,Normal,0
45.163.98.175,172.16.209.144,61093,443,HTTPS,1345,109.233,7,0,China,30-01-2025 01:54,Phishing,1
150.51.142.3,172.16.252.53,4651,52925,TCP,40,0.0001,0,0,China,15-01-2025 01:54,Port Scan,1
96.76.227.11,10.0.153.237,55680,22,DNS,544,4.499,0,1,France,27-01-2025 22:30,Normal,0
115.35.123.95,192.168.155.18,21246,22,HTTPS,596,3.665,0,1,United Kingdom,01-01-2025 14:50,Normal,0
82.200.159.121,10.0.145.193,41339,80,TCP,1460,0.000493,0,0,Brazil,06-01-2025 02:06,DDoS,1
177.105.122.101,10.0.71.106,17353,80,TCP,1457,0.000282,0,0,Nigeria,30-01-2025 09:31,DDoS,1
251.162.157.26,192.168.206.7,35645,53,HTTP,439,2.144,0,1,China,06-01-2025 20:50,Normal,0
101.134.14.166,10.0.120.168,29087,443,HTTPS,1191,52.271,5,0,China,07-01-2025 11:15,Phishing,1
6.249.132.143,192.168.142.192,12789,443,HTTPS,980,1.199,0,1,Brazil,06-01-2025 03:52,Normal,0
148.50.24.39,10.0.185.139,19581,4444,TCP,522,17656.24,0,1,India,09-01-2025 13:54,Malware,1
37.35.84.55,172.16.115.241,41391,22,SSH,56,0.151,491,0,United States,14-01-2025 17:08,Brute Force,1
174.140.163.239,192.168.168.99,1384,4444,TCP,594,11501.35,0,1,United States,28-01-2025 16:29,Malware,1
36.28.133.209,192.168.210.248,37180,4444,TCP,693,10526.93,0,1,Russia,05-01-2025 16:03,Malware,1
124.174.194.96,172.16.181.59,15868,53,HTTP,488,4.661,0,1,United States,20-01-2025 01:26,Normal,0
96.39.88.232,10.0.201.160,18305,22,TCP,606,0.942,0,1,Russia,14-01-2025 10:06,Normal,0
238.219.31.132,10.0.108.130,19222,443,HTTP,359,2.864,0,1,United States,13-01-2025 19:03,Normal,0
157.129.119.81,192.168.158.187,27080,22,TCP,704,1.334,0,1,China,21-01-2025 08:54,Normal,0
124.7.155.185,172.16.88.150,56633,22,SSH,66,0.369,386,0,China,26-01-2025 08:44,Brute Force,1
13.126.114.135,192.168.129.227,23405,80,DNS,999,2.835,0,1,South Korea,15-01-2025 12:53,Normal,0
223.102.4.49,192.168.107.183,60071,53,DNS,821,3.133,0,1,Brazil,13-01-2025 06:54,Normal,0
215.58.41.49,192.168.160.72,46696,443,TCP,1476,0.00074,0,0,Iran,17-01-2025 09:29,DDoS,1
117.77.3.85,10.0.236.124,64043,443,HTTPS,744,4.677,0,1,Japan,03-01-2025 15:34,Normal,0
55.30.232.60,172.16.212.30,26742,443,TCP,1464,0.000194,0,0,France,22-01-2025 15:20,DDoS,1
182.193.119.133,192.168.104.167,53225,22,TCP,995,3.31,0,1,United Kingdom,26-01-2025 23:41,Normal,0
181.129.187.44,10.0.17.99,30710,4444,TCP,671,12061.71,0,1,Russia,05-01-2025 07:28,Malware,1
210.124.43.10,172.16.55.170,49815,53,DNS,980,1.724,0,1,Ukraine,09-01-2025 02:12,Normal,0
173.2.13.215,10.0.126.55,15933,22,TCP,991,0.53,0,1,Russia,29-01-2025 14:26,Normal,0
67.158.156.189,172.16.17.136,60356,443,HTTP,752,4.086,0,1,China,13-01-2025 20:08,Normal,0
220.62.131.139,10.0.75.222,58079,80,HTTP,830,1.55,0,1,Germany,14-01-2025 05:33,Normal,0
62.254.253.27,192.168.206.42,64855,53505,TCP,40,0.0001,0,0,China,10-01-2025 23:49,Port Scan,1
229.239.101.111,192.168.88.246,34770,80,TCP,1467,0.000469,0,0,India,06-01-2025 21:17,DDoS,1
31.80.34.153,10.0.56.123,13223,443,HTTPS,1468,85.745,5,0,Germany,29-01-2025 13:31,Phishing,1
90.225.125.207,10.0.169.159,13653,22,SSH,46,0.407,376,0,Japan,06-01-2025 04:35,Brute Force,1
115.62.227.206,10.0.43.123,21438,53,DNS,887,1.48,0,1,China,18-01-2025 13:51,Normal,0
15.12.19.6,192.168.223.44,62513,53,HTTPS,633,0.569,0,1,Canada,29-01-2025 16:59,Normal,0
246.91.73.225,192.168.199.251,46894,22,SSH,58,0.319,137,0,Canada,25-01-2025 08:50,Brute Force,1
15.73.24.150,10.0.229.187,1975,443,HTTP,731,1.124,0,1,Russia,13-01-2025 00:19,Normal,0
227.1.9.212,192.168.166.112,18389,443,HTTPS,1454,119.236,6,0,Ukraine,28-01-2025 22:36,Phishing,1
211.68.233.237,10.0.248.235,47988,80,TCP,1470,0.000957,0,0,United States,28-01-2025 23:41,DDoS,1
131.111.86.232,192.168.125.146,43689,22,HTTP,959,3.418,0,1,China,23-01-2025 08:02,Normal,0
185.76.79.145,172.16.161.155,35952,80,DNS,702,4.487,0,1,China,22-01-2025 15:14,Normal,0
136.50.227.44,172.16.43.168,46923,22,SSH,79,0.318,397,0,United States,08-01-2025 01:42,Brute Force,1
203.43.60.124,172.16.223.219,45165,443,HTTP,919,1.248,0,1,United States,02-01-2025 13:10,Normal,0
168.146.172.44,172.16.61.18,62711,28097,TCP,40,0.0001,0,0,United States,25-01-2025 21:26,Port Scan,1
116.224.221.60,192.168.232.251,46397,22,SSH,56,0.371,427,0,United Kingdom,14-01-2025 10:02,Brute Force,1
247.193.201.62,10.0.199.120,28542,18442,TCP,40,0.0001,0,0,Brazil,02-01-2025 08:02,Port Scan,1
118.136.175.174,172.16.230.151,39234,80,HTTP,308,4.431,0,1,Nigeria,28-01-2025 18:30,Normal,0
184.59.72.201,10.0.64.8,57921,80,HTTPS,865,1.33,0,1,India,27-01-2025 11:58,Normal,0
240.219.159.62,10.0.186.194,42356,80,HTTPS,605,4.981,0,1,Germany,08-01-2025 21:07,Normal,0
8.54.246.43,172.16.78.88,52450,53,DNS,457,3.71,0,1,Ukraine,07-01-2025 07:37,Normal,0
120.66.150.115,10.0.18.245,5658,53,HTTPS,306,2.448,0,1,Germany,16-01-2025 22:59,Normal,0
27.134.224.16,192.168.60.86,30261,22,SSH,99,0.163,103,0,United States,05-01-2025 12:56,Brute Force,1
5.27.228.118,172.16.136.86,14290,443,HTTPS,455,4.626,0,1,Germany,02-01-2025 18:10,Normal,0
133.72.29.252,172.16.205.182,59883,443,HTTPS,677,3.143,0,1,China,05-01-2025 02:49,Normal,0
72.97.164.157,192.168.152.9,63093,443,DNS,970,2.515,0,1,South Korea,25-01-2025 10:30,Normal,0
72.120.75.217,10.0.5.96,28469,80,TCP,1471,0.000977,0,0,Ukraine,22-01-2025 05:21,DDoS,1
228.50.48.241,192.168.170.134,22269,22,SSH,94,0.297,371,0,China,06-01-2025 21:12,Brute Force,1
118.31.34.135,192.168.203.21,52410,22,HTTP,432,0.859,0,1,United States,01-01-2025 23:03,Normal,0
108.99.211.244,10.0.170.201,19040,22,TCP,722,4.613,0,1,Russia,24-01-2025 21:01,Normal,0
223.130.191.61,10.0.143.90,42025,80,HTTP,466,2.939,0,1,United Kingdom,27-01-2025 10:46,Normal,0
122.143.33.243,10.0.55.87,19761,443,TCP,1458,0.000993,0,0,India,03-01-2025 00:11,DDoS,1
187.33.38.226,172.16.128.102,12437,22,TCP,944,1.592,0,1,South Korea,01-01-2025 14:24,Normal,0
50.57.164.95,172.16.250.109,18240,22,TCP,725,0.845,0,1,China,07-01-2025 13:02,Normal,0
172.192.222.40,10.0.73.90,4042,4444,TCP,851,13900.43,0,1,China,02-01-2025 08:47,Malware,1
191.241.111.222,10.0.171.236,58309,21,FTP,129679,769.78,0,1,Nigeria,08-01-2025 00:29,Data Exfiltration,1
71.86.57.222,192.168.88.128,21455,22,SSH,56,0.454,240,0,Brazil,16-01-2025 01:52,Brute Force,1
80.164.35.233,172.16.233.20,3950,4444,TCP,714,18189.8,0,1,United States,29-01-2025 10:34,Malware,1
99.37.108.191,172.16.188.45,60846,443,TCP,1477,0.000699,0,0,South Korea,05-01-2025 20:35,DDoS,1
182.210.212.128,10.0.6.241,43544,80,TCP,1463,0.000472,0,0,Russia,25-01-2025 09:43,DDoS,1
3.49.30.200,172.16.38.248,23313,53,HTTPS,582,3.235,0,1,Japan,03-01-2025 00:51,Normal,0
217.91.116.219,192.168.211.136,22743,443,HTTPS,955,35.291,10,0,United States,04-01-2025 14:45,Phishing,1
180.64.246.217,172.16.159.32,4602,53,HTTPS,463,1.316,0,1,United States,02-01-2025 03:33,Normal,0
68.125.123.189,192.168.12.197,19378,58449,TCP,40,0.0001,0,0,China,15-01-2025 11:44,Port Scan,1
8.95.133.46,172.16.46.252,32433,443,TCP,582,3.957,0,1,Iran,29-01-2025 12:18,Normal,0
232.116.91.97,192.168.17.224,38690,22,TCP,841,4.583,0,1,China,02-01-2025 20:05,Normal,0
