source_ip,destination_ip,source_port,destination_port,protocol,packet_size,duration,failed_login_attempts,login_success,country,timestamp,attack_type,label
229.93.47.62,192.168.178.96,53640,5432,HTTPS,285,2.615,1,1,Nigeria,22-01-2025 07:38,Normal,0
32.243.57.239,192.168.24.114,34659,443,HTTPS,1630,5.894,4,0,India,14-01-2025 13:50,Phishing,1
85.210.83.221,192.168.168.216,18635,8313,UDP,43,0.0458,0,0,United Kingdom,24-01-2025 11:03,Port Scan,1
111.111.196.183,172.16.60.189,25381,22,HTTPS,755,2.985,0,0,India,11-01-2025 06:10,Normal,0
219.2.178.10,10.0.37.172,33849,3389,TCP,482,1.348,64,0,China,22-01-2025 09:13,Brute Force,1
215.70.35.66,10.0.7.165,32198,8080,HTTPS,705,3.557,1,0,China,14-01-2025 12:12,Normal,0
218.253.3.144,172.16.201.147,24905,3389,FTP,250,0.657,380,0,Germany,07-01-2025 10:25,Brute Force,1
166.140.149.114,10.0.117.146,8944,22,TCP,266,1.922,62,0,Russia,30-01-2025 10:07,Brute Force,1
240.248.10.27,172.16.62.25,2538,3306,HTTP,912,4.329,1,1,United Kingdom,24-01-2025 08:15,Normal,0
93.189.220.75,10.0.32.108,20616,15989,TCP,73,0.0272,0,0,China,06-01-2025 16:52,Port Scan,1
218.85.233.46,10.0.211.208,31010,25,HTTPS,482,9.386,1,1,United States,30-01-2025 23:09,Phishing,1
192.180.101.3,10.0.30.131,52672,5432,TCP,821,4.414,0,1,United States,07-01-2025 11:12,Normal,0
9.75.147.235,192.168.229.141,59491,443,TCP,2989,0.0408,0,0,South Korea,28-01-2025 15:46,DDoS,1
109.78.237.48,192.168.16.212,64335,443,DNS,408,0.669,1,0,Iran,05-01-2025 07:44,Normal,0
208.211.122.124,192.168.27.79,16096,25,SSH,321,1.782,367,0,South Korea,25-01-2025 02:47,Brute Force,1
172.57.215.173,192.168.235.24,52972,22,HTTPS,526,4.598,0,1,Nigeria,04-01-2025 20:19,Normal,0
130.17.217.40,172.16.136.97,25124,25,TCP,402,0.586,437,0,Netherlands,10-01-2025 12:22,Brute Force,1
93.151.148.197,192.168.19.247,3410,3306,TCP,1009,2.364,1,0,Russia,06-01-2025 16:11,Normal,0
127.139.88.24,192.168.100.251,60080,56689,UDP,61,0.0116,0,0,United States,11-01-2025 15:01,Port Scan,1
133.6.123.227,172.16.20.71,12862,80,UDP,8803,0.0915,0,0,India,21-01-2025 16:53,DDoS,1
58.107.198.205,192.168.67.73,26449,3389,FTP,189,2.025,489,0,France,27-01-2025 09:10,Brute Force,1
118.199.223.14,10.0.44.37,60326,8080,HTTPS,1317,1.601,1,0,India,23-01-2025 17:22,Normal,0
87.187.63.148,10.0.215.225,52972,25395,UDP,48,0.0438,0,0,Germany,28-01-2025 18:46,Port Scan,1
64.14.162.204,10.0.64.218,34333,58055,UDP,53,0.0366,0,0,Canada,16-01-2025 21:46,Port Scan,1
198.60.171.240,10.0.144.147,28104,80,TCP,618,0.994,0,0,United States,17-01-2025 07:45,Normal,0
197.155.145.18,172.16.58.248,57212,5432,TCP,209,4.055,1,0,United Kingdom,08-01-2025 18:52,Normal,0
111.72.87.209,172.16.113.34,44107,53,TCP,1159,4.908,1,0,Russia,25-01-2025 18:17,Normal,0
72.102.57.193,172.16.65.14,35478,443,ICMP,1666,0.0507,0,0,Ukraine,25-01-2025 19:30,DDoS,1
26.75.21.72,192.168.114.113,24492,5432,HTTP,760,4.959,1,0,Russia,25-01-2025 19:29,Normal,0
226.210.205.21,172.16.229.174,45008,53,TCP,1470,3.738,0,0,Brazil,04-01-2025 11:31,Normal,0
187.199.149.106,10.0.172.18,7540,80,HTTP,1462,0.773,1,1,Russia,30-01-2025 01:58,Normal,0
240.108.162.119,172.16.73.50,5043,1337,HTTPS,955,107.74,2,1,United States,11-01-2025 11:47,Malware,1
155.75.147.196,192.168.228.46,17330,53,DNS,472,1.356,1,1,India,26-01-2025 08:33,Normal,0
16.194.69.104,192.168.175.160,36172,22,DNS,444,0.641,1,1,Brazil,06-01-2025 22:41,Normal,0
136.128.186.143,192.168.108.114,35367,25,HTTPS,1098,0.624,1,1,United States,02-01-2025 04:18,Normal,0
213.177.236.93,192.168.223.217,7961,38593,UDP,73,0.0049,0,0,China,23-01-2025 08:03,Port Scan,1
162.234.252.194,172.16.7.18,15757,3306,DNS,1401,1.56,1,1,China,07-01-2025 21:16,Normal,0
123.236.137.222,192.168.197.95,31192,25,TCP,499,2.564,0,1,Ukraine,18-01-2025 07:10,Normal,0
146.101.80.43,10.0.31.220,19549,53,HTTP,795,3.748,0,0,Ukraine,06-01-2025 19:49,Normal,0
225.70.10.230,10.0.98.64,37950,80,HTTPS,1062,1.763,0,1,Ukraine,11-01-2025 19:51,Normal,0
200.198.153.203,172.16.136.172,15293,53,TCP,1201,1.753,1,1,Russia,02-01-2025 21:19,Normal,0
169.235.222.248,172.16.85.214,7929,22,TCP,225,0.87,461,0,Russia,30-01-2025 23:05,Brute Force,1
213.33.115.134,192.168.242.123,32385,21,SSH,132,1.061,500,1,Russia,21-01-2025 17:03,Brute Force,1
80.189.235.180,10.0.246.203,45684,53,HTTPS,826,2.077,0,0,Nigeria,18-01-2025 07:17,Normal,0
21.187.191.1,10.0.26.138,36531,80,HTTPS,1314,2.524,1,0,China,09-01-2025 21:19,Normal,0
159.160.98.116,192.168.228.181,27427,25,FTP,77,2.864,246,0,United States,15-01-2025 01:49,Brute Force,1
219.253.209.57,192.168.129.120,3060,80,UDP,2514,0.0367,0,0,Russia,30-01-2025 19:56,DDoS,1
164.115.202.225,10.0.35.58,41059,80,UDP,7949,0.0551,0,0,China,26-01-2025 08:15,DDoS,1
139.74.176.202,10.0.190.153,15627,443,TCP,906,255.95,1,0,India,15-01-2025 17:41,Malware,1
147.201.247.21,192.168.9.33,41545,21,FTP,396,1.019,460,0,South Korea,17-01-2025 02:50,Brute Force,1
49.158.254.102,10.0.196.60,24973,21,FTP,438,2.108,274,0,Canada,26-01-2025 08:06,Brute Force,1
16.98.183.234,172.16.151.212,32979,80,DNS,922,1.044,0,0,Japan,11-01-2025 13:59,Normal,0
26.97.76.61,10.0.34.168,65465,443,DNS,1260,1.908,1,0,United Kingdom,22-01-2025 12:27,Normal,0
228.148.105.8,10.0.220.91,16382,443,ICMP,7925,0.022,0,0,United States,09-01-2025 16:21,DDoS,1
113.171.91.139,192.168.56.53,45154,80,TCP,6219,0.0494,0,0,United Kingdom,22-01-2025 13:57,DDoS,1
168.39.108.241,192.168.204.48,5100,443,TCP,985,4.181,1,0,Canada,26-01-2025 15:34,Normal,0
174.177.71.77,192.168.157.155,52191,3306,TCP,1079,4.596,0,0,United States,28-01-2025 19:06,Normal,0
243.236.158.32,10.0.213.90,16738,60144,UDP,45,0.0423,0,0,Nigeria,27-01-2025 18:15,Port Scan,1
147.103.31.58,172.16.23.112,40098,45440,TCP,70,0.0071,0,0,Russia,29-01-2025 03:24,Port Scan,1
125.183.118.34,172.16.60.178,14959,80,HTTPS,1344,1.91,0,1,Russia,07-01-2025 04:06,Normal,0
196.210.24.106,10.0.144.2,30464,443,HTTP,839,1.352,0,0,Russia,04-01-2025 08:34,Normal,0
133.189.207.206,192.168.139.197,11477,443,ICMP,4659,0.0696,0,0,United States,11-01-2025 21:50,DDoS,1
227.157.138.248,192.168.123.133,45841,8080,TCP,665,92.84,0,1,Canada,29-01-2025 14:45,Malware,1
204.11.124.2,172.16.90.253,43751,8080,HTTP,1251,4.144,1,0,South Korea,20-01-2025 07:28,Normal,0
141.236.188.36,172.16.28.63,12483,5432,DNS,545,3.178,1,0,Russia,11-01-2025 02:41,Normal,0
74.78.234.230,192.168.193.17,36073,8080,HTTPS,337,1.637,0,1,Brazil,18-01-2025 02:23,Normal,0
155.235.71.236,192.168.230.131,63338,443,DNS,819,1.844,1,1,China,27-01-2025 21:18,Normal,0
153.210.203.142,192.168.107.218,9635,22,SSH,209,1.923,160,0,United States,19-01-2025 07:58,Brute Force,1
116.136.221.81,192.168.196.52,31401,22,HTTPS,881,1.774,0,0,China,24-01-2025 20:55,Normal,0
197.147.152.143,172.16.136.118,63639,80,HTTPS,930,1.592,1,0,Nigeria,15-01-2025 22:12,Normal,0
5.182.68.249,10.0.31.14,54098,6667,HTTPS,3082,249.59,2,1,Brazil,27-01-2025 07:15,Malware,1
2.150.146.4,10.0.19.27,41428,22,TCP,385,2.866,175,0,China,16-01-2025 13:20,Brute Force,1
196.124.180.2,192.168.122.103,16357,22,DNS,1175,3.932,1,0,Ukraine,15-01-2025 13:34,Normal,0
57.66.89.253,192.168.157.225,59337,25,SSH,71,2.971,186,0,Brazil,17-01-2025 03:23,Brute Force,1
70.156.82.19,192.168.139.251,7134,53,HTTPS,642,2.08,0,0,China,25-01-2025 13:11,Normal,0
246.222.43.52,172.16.114.196,11176,8080,TCP,839,3.087,0,0,Nigeria,11-01-2025 03:49,Normal,0
134.25.154.163,10.0.158.74,37857,22,SSH,76,1.802,91,0,Brazil,03-01-2025 12:30,Brute Force,1
201.121.220.116,192.168.137.57,5408,25,HTTP,329,2.097,0,0,China,29-01-2025 01:38,Normal,0
169.126.135.160,172.16.131.13,25033,8080,TCP,1507,0.0931,0,0,China,19-01-2025 20:45,DDoS,1
111.140.135.232,172.16.183.7,6776,53,HTTPS,1141,4.629,0,0,Nigeria,12-01-2025 11:10,Normal,0
24.159.30.228,172.16.245.75,3367,80,TCP,3359,0.0725,0,0,China,28-01-2025 08:09,DDoS,1
170.92.191.87,192.168.156.170,3088,8080,ICMP,5966,0.0689,0,0,United States,15-01-2025 21:43,DDoS,1
81.44.160.129,10.0.69.162,19876,80,DNS,809,3.667,0,1,United States,30-01-2025 19:47,Normal,0
9.127.212.12,10.0.111.21,52799,1337,HTTP,1201,58.13,3,1,United Kingdom,09-01-2025 17:07,Malware,1
26.205.244.8,192.168.11.17,53184,3306,DNS,279,0.836,1,0,United States,06-01-2025 16:16,Normal,0
16.234.51.127,192.168.164.166,25203,53,TCP,572,2.071,0,0,South Korea,29-01-2025 07:07,Normal,0
52.253.73.204,172.16.47.113,53915,25,HTTP,408,4.265,3,1,Japan,13-01-2025 12:51,Phishing,1
34.132.21.222,172.16.19.132,45909,5432,HTTPS,1302,1.291,0,0,Brazil,27-01-2025 08:13,Normal,0
55.159.197.30,172.16.215.201,2592,5432,HTTPS,681,2.199,0,1,Canada,06-01-2025 11:09,Normal,0
54.162.23.69,172.16.89.47,8856,5432,HTTP,1211,0.985,1,1,United States,02-01-2025 02:38,Normal,0
237.157.40.16,192.168.152.191,16189,8080,HTTPS,224,3.883,0,1,China,16-01-2025 01:43,Normal,0
134.101.106.122,10.0.59.165,40573,80,TCP,2941,0.0849,0,0,France,07-01-2025 09:17,DDoS,1
215.225.219.242,10.0.11.171,46908,22,HTTPS,903,0.392,0,0,China,04-01-2025 01:39,Normal,0
181.238.247.122,192.168.64.55,42931,42854,TCP,87,0.0034,0,0,India,28-01-2025 00:27,Port Scan,1
201.241.84.2,192.168.100.151,34149,22,HTTP,776,2.659,1,1,Russia,16-01-2025 05:26,Normal,0
158.62.158.88,192.168.45.7,26120,443,TCP,3203,0.0221,0,0,France,19-01-2025 06:25,DDoS,1
155.105.79.69,192.168.47.45,1414,22,HTTPS,1120,4.998,0,1,Nigeria,24-01-2025 05:59,Normal,0
161.233.214.226,172.16.6.94,59720,5432,HTTPS,465,3.48,0,0,United States,16-01-2025 12:41,Normal,0
206.66.28.178,192.168.193.26,4459,80,HTTPS,1281,0.21,1,0,Russia,26-01-2025 12:59,Normal,0
209.224.114.218,172.16.174.185,13653,53,DNS,1327,0.694,1,1,China,10-01-2025 11:44,Normal,0
177.238.171.197,10.0.204.214,40361,5432,HTTPS,1453,0.345,0,0,United States,24-01-2025 15:55,Normal,0
192.118.135.75,192.168.211.29,58781,5432,HTTP,562,2.188,0,1,China,03-01-2025 21:25,Normal,0
61.208.89.58,192.168.0.243,17926,25,TCP,415,0.892,415,0,India,21-01-2025 09:30,Brute Force,1
97.57.87.197,10.0.238.11,20433,3545,UDP,55,0.0297,0,0,United States,11-01-2025 04:11,Port Scan,1
4.168.209.227,10.0.3.201,13689,1158,TCP,61,0.0407,0,0,Nigeria,29-01-2025 19:02,Port Scan,1
211.92.236.43,192.168.61.21,25164,443,TCP,8905,0.0933,0,0,Nigeria,26-01-2025 18:27,DDoS,1
250.184.214.156,10.0.214.232,42998,22,DNS,633,0.351,1,0,Germany,18-01-2025 08:36,Normal,0
201.227.172.247,172.16.3.240,39516,8080,TCP,6232,0.01,0,0,United States,07-01-2025 06:05,DDoS,1
139.98.240.12,192.168.17.215,17228,49495,TCP,58,0.01,0,0,France,30-01-2025 15:58,Port Scan,1
57.59.155.55,172.16.38.184,38509,443,HTTP,1174,9.032,4,1,United States,30-01-2025 13:47,Phishing,1
91.19.53.28,192.168.48.203,54748,80,TCP,312,0.171,0,1,Canada,22-01-2025 19:30,Normal,0
76.107.210.76,172.16.127.35,24400,5432,DNS,726,1.001,0,0,United States,22-01-2025 12:49,Normal,0
39.38.71.243,192.168.157.9,44162,4444,TCP,1745,114.66,0,1,China,13-01-2025 18:27,Malware,1
85.148.198.219,172.16.141.248,53931,25,SSH,150,0.507,138,1,Nigeria,19-01-2025 14:09,Brute Force,1
250.141.149.96,172.16.226.153,25882,22,HTTP,1044,0.508,0,1,Russia,21-01-2025 14:45,Normal,0
63.35.64.22,10.0.182.177,25859,80,ICMP,7848,0.0133,0,0,Iran,15-01-2025 00:01,DDoS,1
170.240.40.141,10.0.10.5,58061,1337,TCP,1873,177.36,3,0,United Kingdom,27-01-2025 10:34,Malware,1
197.241.190.188,192.168.122.132,25386,53,HTTP,1486,4.863,0,1,Japan,08-01-2025 18:47,Normal,0
68.234.23.59,10.0.17.50,46194,8080,HTTP,366,1.569,0,0,Iran,06-01-2025 06:03,Normal,0
104.51.177.131,10.0.253.105,36532,5432,HTTP,334,3.324,0,0,China,29-01-2025 18:08,Normal,0
103.179.143.62,172.16.150.31,23097,25,TCP,292,0.461,1,1,Japan,07-01-2025 04:29,Normal,0
162.118.72.90,10.0.122.213,61795,33174,TCP,67,0.0106,0,0,Japan,02-01-2025 23:10,Port Scan,1
47.7.183.15,10.0.199.26,21998,21,TCP,256,2.854,480,0,United States,16-01-2025 18:59,Brute Force,1
64.38.183.83,192.168.201.126,10341,5432,DNS,968,2.315,0,1,Brazil,07-01-2025 10:35,Normal,0
254.87.73.85,172.16.17.58,57078,21,FTP,465,1.02,119,0,Russia,11-01-2025 23:35,Brute Force,1
62.123.98.183,10.0.221.150,44537,25,FTP,152,2.438,311,0,South Korea,09-01-2025 11:18,Brute Force,1
224.167.202.108,192.168.48.158,46910,80,UDP,8237,0.0898,0,0,United States,03-01-2025 14:13,DDoS,1
129.86.47.55,192.168.166.138,39746,3306,HTTPS,494,1.572,0,1,India,08-01-2025 10:11,Normal,0
111.229.71.89,10.0.124.236,55128,25,SSH,103,1.316,39,0,Japan,24-01-2025 22:54,Brute Force,1
44.20.172.196,192.168.139.40,29902,3306,TCP,1290,1.159,0,0,Russia,19-01-2025 23:22,Normal,0
250.229.231.174,10.0.133.229,27522,80,DNS,721,4.673,1,1,Russia,14-01-2025 01:12,Normal,0
215.157.218.15,172.16.24.236,24194,80,ICMP,6088,0.0168,0,0,United States,11-01-2025 08:05,DDoS,1
30.198.7.92,192.168.231.125,1088,5432,HTTP,1418,3.728,0,1,Russia,24-01-2025 11:57,Normal,0
115.154.173.181,192.168.125.190,3923,3306,HTTPS,315,0.787,1,0,Russia,02-01-2025 15:07,Normal,0
130.142.19.26,172.16.190.90,30528,443,TCP,5025,0.0845,0,0,Germany,17-01-2025 01:09,DDoS,1
19.252.147.36,10.0.203.249,30955,80,ICMP,6238,0.0539,0,0,Nigeria,09-01-2025 10:58,DDoS,1
178.126.160.231,192.168.80.64,6014,22,SSH,438,2.723,331,0,United States,11-01-2025 12:51,Brute Force,1
235.124.18.169,192.168.167.102,57167,443,TCP,222,3.565,1,1,Canada,10-01-2025 14:37,Normal,0
117.102.46.190,192.168.11.150,62481,3389,TCP,439,0.953,212,0,Iran,03-01-2025 13:29,Brute Force,1
38.37.43.122,192.168.165.20,59741,22,DNS,1071,3.358,1,1,Canada,30-01-2025 20:26,Normal,0
90.249.9.121,10.0.46.233,4232,8080,TCP,1247,1.018,1,0,Brazil,25-01-2025 15:01,Normal,0
2.254.89.1,192.168.196.142,53694,22,DNS,650,2.538,0,0,Russia,22-01-2025 09:34,Normal,0
207.228.219.143,10.0.25.28,4149,8080,TCP,3063,26.97,0,1,United States,14-01-2025 01:42,Malware,1
164.169.122.50,10.0.188.21,17750,3389,TCP,243,2.355,239,0,China,12-01-2025 10:36,Brute Force,1
32.8.139.80,192.168.102.179,63962,3306,TCP,1091,3.063,1,1,Brazil,09-01-2025 08:56,Normal,0
214.134.250.100,192.168.92.91,50221,80,UDP,8192,0.0513,0,0,Russia,15-01-2025 05:17,DDoS,1
85.201.162.39,10.0.3.176,15706,25,TCP,510,2.443,296,0,Germany,23-01-2025 16:29,Brute Force,1
123.223.135.154,192.168.132.226,35424,3389,SSH,175,0.986,94,1,China,22-01-2025 16:40,Brute Force,1
21.154.3.127,172.16.88.220,39777,443,TCP,710,3.855,0,1,Russia,11-01-2025 10:12,Normal,0
41.243.42.173,10.0.159.115,46300,53,HTTP,205,0.654,1,0,United States,28-01-2025 14:05,Normal,0
210.49.69.231,10.0.176.42,6587,25,HTTPS,868,4.753,0,0,United States,27-01-2025 11:03,Normal,0
79.4.218.24,10.0.197.32,55548,8080,TCP,283,0.225,0,0,China,03-01-2025 12:17,Normal,0
181.30.240.64,10.0.15.212,56925,25,HTTPS,852,4.839,1,0,South Korea,05-01-2025 22:34,Normal,0
131.240.136.67,10.0.79.118,37515,3389,FTP,188,1.568,422,1,Brazil,30-01-2025 00:07,Brute Force,1
73.26.61.103,10.0.233.124,63571,443,HTTPS,1947,9.12,2,1,Russia,03-01-2025 13:17,Phishing,1
234.51.76.187,172.16.229.187,24605,443,DNS,561,4.14,0,0,China,01-01-2025 08:35,Normal,0
18.105.36.42,172.16.244.138,63847,80,TCP,7516,0.0257,0,0,Germany,05-01-2025 16:02,DDoS,1
209.34.113.248,10.0.106.93,2653,5432,TCP,217,4.372,0,0,Brazil,10-01-2025 09:20,Normal,0
45.11.223.233,10.0.226.160,54967,8080,HTTPS,2017,154.47,2,1,Nigeria,30-01-2025 10:53,Malware,1
204.226.122.123,10.0.145.108,59041,21,SSH,266,0.764,358,0,United States,10-01-2025 14:17,Brute Force,1
165.71.192.164,192.168.119.245,57996,443,ICMP,6312,0.0531,0,0,South Korea,17-01-2025 09:51,DDoS,1
52.138.52.102,192.168.146.69,64943,443,DNS,1386,0.865,0,1,Iran,18-01-2025 05:45,Normal,0
158.10.90.198,172.16.137.142,11819,8080,HTTPS,1456,1.1,1,0,Brazil,22-01-2025 19:16,Normal,0
151.190.215.218,192.168.156.93,20409,8080,ICMP,2787,0.0855,0,0,Japan,19-01-2025 07:35,DDoS,1
41.172.49.203,172.16.232.40,57688,6667,TCP,813,200.9,0,0,Ukraine,24-01-2025 05:31,Malware,1
96.89.110.119,192.168.87.56,43735,80,TCP,1092,2.539,1,0,France,25-01-2025 13:13,Normal,0
34.58.157.45,10.0.181.119,27640,8080,TCP,6648,0.0653,0,0,China,26-01-2025 01:36,DDoS,1
135.64.14.138,172.16.66.120,50505,22,HTTPS,631,3.673,0,0,Russia,29-01-2025 03:38,Normal,0
38.19.16.160,172.16.169.245,24017,53526,UDP,64,0.0277,0,0,Russia,11-01-2025 14:37,Port Scan,1
88.70.166.248,172.16.249.80,7265,25,HTTP,1157,1.149,1,0,Russia,11-01-2025 20:06,Normal,0
208.10.32.179,172.16.202.60,38474,21,TCP,114,2.562,390,0,Brazil,20-01-2025 16:48,Brute Force,1
225.254.1.48,172.16.50.2,35527,8080,TCP,781,1.384,1,1,Russia,11-01-2025 14:54,Normal,0
60.190.46.183,192.168.165.222,60911,25,FTP,203,2.013,286,1,China,30-01-2025 00:52,Brute Force,1
135.250.76.195,172.16.38.163,11034,3306,HTTPS,1124,4.411,1,0,Russia,21-01-2025 06:28,Normal,0
109.88.241.202,172.16.229.206,48041,8080,UDP,6228,0.0699,0,0,India,12-01-2025 21:05,DDoS,1
28.30.165.233,172.16.80.168,46717,5432,HTTP,900,2.719,1,0,United States,16-01-2025 17:21,Normal,0
13.142.20.235,192.168.55.131,28871,8080,HTTP,927,1.349,0,0,Russia,28-01-2025 14:23,Normal,0
9.6.105.63,10.0.161.179,15480,80,DNS,757,2.869,0,1,Germany,17-01-2025 01:12,Normal,0
244.137.186.147,172.16.77.249,50098,80,HTTPS,1274,11.913,4,1,China,21-01-2025 23:57,Phishing,1
54.248.20.174,192.168.87.204,56451,4444,HTTPS,3763,38.28,0,0,Canada,30-01-2025 10:38,Malware,1
80.182.120.185,192.168.177.2,54442,80,DNS,1181,1.937,1,1,Russia,13-01-2025 02:37,Normal,0
7.211.243.216,192.168.149.129,61192,1337,HTTP,3679,289.76,1,0,China,08-01-2025 08:34,Malware,1
237.235.153.104,192.168.100.238,14695,80,HTTPS,417,8.577,4,0,South Korea,13-01-2025 09:51,Phishing,1
103.115.130.29,192.168.221.253,61514,25,FTP,133,2.883,23,0,Russia,05-01-2025 01:12,Brute Force,1
91.195.174.246,10.0.85.191,17152,25,HTTP,1871,7.705,3,1,Russia,10-01-2025 14:07,Phishing,1
199.7.218.128,10.0.49.175,9379,22,DNS,201,2.205,1,0,Brazil,26-01-2025 08:19,Normal,0
173.30.101.123,172.16.226.7,26345,8080,DNS,618,1.743,0,0,India,04-01-2025 08:40,Normal,0
77.207.196.218,172.16.108.92,8312,3306,HTTP,1185,4.916,0,0,Canada,15-01-2025 13:46,Normal,0
75.47.39.84,10.0.251.152,48749,80,HTTP,468,0.611,1,0,Germany,23-01-2025 20:54,Normal,0
181.164.32.53,192.168.116.21,17543,8080,DNS,638,4.591,0,1,Japan,23-01-2025 20:35,Normal,0
143.29.222.231,10.0.23.43,50295,80,TCP,3547,0.0298,0,0,China,09-01-2025 07:20,DDoS,1
138.94.248.96,10.0.9.214,51830,25,DNS,1424,1.577,1,1,United Kingdom,08-01-2025 00:25,Normal,0
123.65.180.53,192.168.214.43,59457,80,HTTPS,211,1.169,1,0,United States,15-01-2025 16:38,Normal,0
65.209.51.32,172.16.241.208,61732,25,TCP,1471,2.793,0,0,United States,16-01-2025 16:42,Normal,0
30.99.73.117,172.16.159.176,64998,3306,DNS,795,4.926,1,0,France,24-01-2025 23:13,Normal,0
6.62.119.88,192.168.200.223,41212,21,TCP,246,1.07,325,0,Iran,23-01-2025 20:18,Brute Force,1
93.21.91.144,172.16.39.235,24767,3306,DNS,1057,1.226,0,0,India,20-01-2025 21:35,Normal,0
93.93.218.135,172.16.178.117,56417,3306,HTTP,1019,3.308,0,1,Canada,12-01-2025 15:20,Normal,0
45.57.133.195,10.0.96.12,14328,21,FTP,302,1.481,442,0,Germany,04-01-2025 00:15,Brute Force,1
101.52.149.231,10.0.172.88,26096,3389,SSH,264,0.503,457,0,China,14-01-2025 20:18,Brute Force,1
239.91.23.185,10.0.148.69,18653,53,HTTPS,1065,2.646,0,1,Canada,08-01-2025 23:15,Normal,0
109.80.26.217,192.168.78.76,50710,5432,TCP,1497,2.893,1,0,Germany,12-01-2025 03:58,Normal,0
23.197.37.183,172.16.84.90,7686,21521,UDP,75,0.0456,0,0,United States,06-01-2025 03:19,Port Scan,1
100.122.181.80,192.168.88.21,56639,22,HTTP,843,2.961,1,0,Russia,07-01-2025 16:12,Normal,0
157.147.118.64,172.16.238.148,8502,8080,HTTP,1286,4.565,0,1,Russia,06-01-2025 02:33,Normal,0
252.189.11.143,10.0.25.49,20106,443,UDP,5179,0.0175,0,0,Russia,20-01-2025 04:55,DDoS,1
2.179.154.79,10.0.210.90,47000,5955,TCP,82,0.0371,0,0,Japan,18-01-2025 20:34,Port Scan,1
114.55.8.23,10.0.68.210,14271,22,DNS,1456,3.402,0,1,China,22-01-2025 20:29,Normal,0
185.212.229.54,172.16.208.112,26210,22,FTP,98,1.008,499,0,United States,22-01-2025 12:20,Brute Force,1
123.159.199.76,192.168.87.243,24979,5432,HTTP,222,1.629,0,1,China,28-01-2025 23:49,Normal,0
104.27.34.234,192.168.21.31,41493,8080,HTTPS,902,3.342,1,0,Nigeria,19-01-2025 13:44,Normal,0
44.197.226.18,172.16.170.171,27910,4444,TCP,3075,171.66,0,0,South Korea,04-01-2025 01:24,Malware,1
236.106.5.85,172.16.117.74,44532,80,TCP,7344,0.0721,0,0,United States,19-01-2025 00:47,DDoS,1
105.235.201.152,10.0.23.210,53369,44545,UDP,95,0.027,0,0,Japan,21-01-2025 17:10,Port Scan,1
147.54.31.34,192.168.146.102,52388,5432,DNS,1012,1.001,1,0,United States,14-01-2025 08:30,Normal,0
122.13.217.93,10.0.90.238,15766,8080,HTTPS,2326,208.61,2,0,Nigeria,02-01-2025 03:00,Malware,1
54.242.104.108,10.0.235.188,30666,53,DNS,944,1.755,1,0,Russia,18-01-2025 03:12,Normal,0
1.73.117.1,192.168.95.42,28300,80,HTTP,588,4.572,0,0,United States,01-01-2025 17:12,Normal,0
67.84.96.154,192.168.194.125,1527,5432,HTTPS,811,2.699,1,0,United States,29-01-2025 02:53,Normal,0
113.248.12.117,192.168.159.31,13440,3389,TCP,403,1.142,195,0,India,20-01-2025 11:26,Brute Force,1
224.206.60.214,172.16.171.106,38949,25,DNS,1415,3.363,1,1,China,02-01-2025 01:40,Normal,0
128.241.118.201,10.0.232.62,56946,25,FTP,25391,681.32,0,1,Russia,21-01-2025 01:24,Data Exfiltration,1
11.77.228.120,172.16.49.52,50358,22,HTTP,669,3.044,1,0,South Korea,07-01-2025 07:56,Normal,0
203.29.152.47,172.16.3.78,51595,25,SSH,284,1.732,215,0,Brazil,27-01-2025 04:47,Brute Force,1
212.232.70.231,172.16.223.72,2694,21,HTTPS,26941,202.14,0,1,India,07-01-2025 13:23,Data Exfiltration,1
115.37.38.186,172.16.63.223,25190,53,DNS,1262,3.434,1,0,China,11-01-2025 00:23,Normal,0
28.95.216.53,192.168.22.42,27624,80,ICMP,7201,0.0198,0,0,China,05-01-2025 12:09,DDoS,1
11.226.105.219,192.168.39.245,6520,25,TCP,263,0.738,276,1,Japan,11-01-2025 22:58,Brute Force,1
147.115.59.213,172.16.174.151,38764,22,DNS,824,0.329,0,0,India,09-01-2025 05:42,Normal,0
24.231.155.124,10.0.178.94,53344,443,UDP,7583,0.0486,0,0,United Kingdom,29-01-2025 22:42,DDoS,1
27.31.215.8,172.16.227.233,42980,22,FTP,491,1.896,234,0,Nigeria,25-01-2025 22:16,Brute Force,1
189.75.75.78,192.168.137.196,47225,22,TCP,256,0.611,73,0,United States,26-01-2025 11:23,Brute Force,1
37.185.227.125,172.16.223.250,9922,53,DNS,1437,4.659,0,1,United States,01-01-2025 18:18,Normal,0
28.132.139.59,192.168.119.182,46165,22,SSH,463,2.424,105,0,United States,23-01-2025 10:59,Brute Force,1
220.190.188.21,192.168.217.180,6103,80,TCP,5659,0.0751,0,0,Russia,27-01-2025 22:23,DDoS,1
65.222.150.197,192.168.203.114,7456,8080,TCP,6837,0.0516,0,0,India,06-01-2025 05:27,DDoS,1
160.95.174.60,10.0.159.80,5823,8080,DNS,1101,4.669,1,1,China,07-01-2025 20:00,Normal,0
62.172.53.132,172.16.59.48,13748,21,FTP,163,2.924,354,0,Japan,20-01-2025 08:15,Brute Force,1
124.226.49.134,192.168.52.107,46746,5432,HTTP,1057,1.052,1,1,China,08-01-2025 01:51,Normal,0
34.55.221.13,172.16.144.83,53331,80,HTTPS,489,6.584,2,0,United States,28-01-2025 15:07,Phishing,1
